,55137.63365,2756.881682,,,,,,,,,,,,,,,,,,,,
Truck,76342,1.01059669,Good,2,10,Electric,Automatic,2000,148644,0.96469019,11/2/2024,12/6/2025,Third,9800,8,2,11.30017289,0.972731377,Worn Out,Good,Weak,1
Truck,50884,0.965796372,Average,2,10,Petrol,Manual,800,147683,1.015041369,21/7/2023,16/9/2024,First,6993,10,1,19.53053918,1.028783262,Good,Worn Out,New,1
Truck,72411,0.994797464,Average,0,8,Petrol,Manual,2500,86418,0.966689643,8/7/2023,28/3/2025,Second,8444,4,3,11.17295113,1.026566504,Good,New,Good,0
Truck,71848,1.019150515,Good,1,6,Electric,Automatic,1000,71081,1.016260627,7/8/2023,12/5/2024,Second,20114,10,3,14.04421694,1.047665764,Worn Out,Worn Out,Good,1
Truck,51267,1.045062114,Average,0,3,Electric,Manual,800,97463,0.964495385,3/9/2023,28/1/2025,First,26132,9,2,16.10405875,0.970390551,Good,Worn Out,Weak,1
Truck,41183,0.956585998,Poor,5,8,Petrol,Automatic,800,103243,1.037392172,16/5/2023,4/5/2025,First,13690,10,2,15.94232148,1.015656397,Worn Out,Worn Out,New,1
Truck,75488,1.001867402,Poor,1,7,Petrol,Automatic,800,42134,1.016360351,25/8/2023,27/9/2024,First,21941,9,1,16.5104838,0.965420074,Good,Worn Out,New,1
Truck,52703,1.020864836,Good,5,9,Diesel,Manual,1000,141843,1.043430468,3/12/2023,12/3/2026,First,27111,3,2,14.276929,0.988036026,New,Worn Out,Good,1
Truck,72501,0.987683068,Good,1,10,Petrol,Manual,1500,93778,1.020154842,12/1/2024,16/12/2024,Second,7177,9,2,18.30675552,0.950020058,New,Good,Good,1
Truck,40831,1.033778708,Average,5,6,Diesel,Automatic,1000,93873,1.035649442,8/7/2023,14/7/2025,First,11127,7,0,10.19120386,0.957449599,New,Good,New,1
Truck,78861,1.043203484,Poor,3,8,Diesel,Automatic,800,146035,0.986474748,15/11/2023,4/2/2026,Third,13086,1,1,14.71672651,0.982471852,Worn Out,New,Good,1
Truck,69780,0.95439365,Good,2,6,Electric,Manual,800,145106,0.971086957,22/8/2023,13/10/2024,Second,10494,7,2,11.81506139,0.950998215,Good,Good,Weak,1
Truck,32724,1.005119554,Good,2,1,Diesel,Automatic,1500,114800,1.030974621,17/11/2023,22/10/2025,First,6482,5,2,10.88922315,1.015683425,New,Worn Out,Good,1
Truck,57795,0.960982002,Poor,5,1,Electric,Automatic,1500,114238,0.953689446,13/4/2023,23/6/2025,First,23651,4,0,10.84378504,0.951793056,Good,New,New,1
Truck,50892,1.037545856,Average,4,5,Diesel,Manual,1000,42490,1.044069652,31/1/2024,1/5/2025,First,29454,7,2,16.57521169,1.009118289,Worn Out,Good,Weak,1
Truck,50186,1.036367464,Good,5,4,Diesel,Automatic,2500,67267,0.965463416,22/10/2023,29/5/2025,Second,8130,9,0,13.83649766,1.001704213,Good,Good,Good,1
Truck,30374,1.004463122,Good,1,8,Petrol,Automatic,1500,63741,1.026927361,12/1/2024,17/5/2024,Second,16568,9,1,11.70615638,1.013710575,New,Good,Good,0
Truck,63502,1.02906676,Good,1,2,Diesel,Automatic,1000,87272,1.031869915,1/4/2023,25/12/2024,Third,7928,9,0,13.31461326,1.043336443,New,Good,Weak,1
Truck,71839,0.9873615,Average,5,1,Petrol,Manual,2500,149862,0.981794892,15/8/2023,22/1/2026,Second,8131,7,0,19.64700066,0.989030232,Worn Out,Worn Out,New,1
Truck,75673,1.035305169,Good,3,6,Petrol,Automatic,1500,27020,0.978598473,25/11/2023,9/10/2024,Third,11031,4,2,18.1822409,1.041522121,Worn Out,Worn Out,New,1
Truck,76285,0.962715222,Good,4,10,Electric,Automatic,2500,114024,1.027669475,15/10/2023,17/11/2024,First,29947,7,1,19.62043273,0.97148193,Worn Out,New,Good,1
Truck,73880,1.025041592,Poor,4,7,Electric,Manual,800,13419,0.992117444,2/10/2023,29/8/2024,First,25630,6,2,17.52505847,0.966131855,Worn Out,Good,New,1
Truck,51060,1.045546736,Good,0,10,Petrol,Manual,2000,115216,1.006674915,31/7/2023,18/1/2025,Second,19277,7,2,19.10322298,0.950883629,Worn Out,Good,Good,0
Truck,69513,0.955633421,Good,2,10,Petrol,Manual,1000,49757,0.984674967,26/5/2023,5/7/2025,First,10087,9,2,13.40456318,1.04168996,Worn Out,New,Weak,1
Truck,69642,0.997658998,Good,5,4,Electric,Manual,800,133277,0.97530775,28/9/2023,5/2/2026,Second,21077,10,1,19.41099508,1.01683126,Worn Out,Good,Weak,1
Truck,34540,1.001106671,Average,3,1,Petrol,Automatic,1500,116568,1.038949003,15/5/2023,4/11/2025,Second,29011,8,2,15.54828866,1.010597795,Worn Out,New,New,1
Truck,49238,1.01190261,Good,4,10,Petrol,Manual,2500,72453,0.950869186,7/2/2024,5/5/2024,First,28662,1,2,14.62536925,1.009416359,New,Good,Good,1
Truck,47246,0.986477986,Poor,5,9,Petrol,Automatic,2500,27846,1.049986968,11/5/2023,12/7/2025,Third,23642,4,3,18.7601504,1.016027904,New,New,New,1
Truck,37344,0.966836443,Good,2,7,Electric,Manual,800,76337,0.987885671,21/2/2024,9/7/2025,First,20749,4,1,17.3185626,0.980068952,Worn Out,New,Good,0
Truck,59560,0.965260371,Average,0,4,Diesel,Manual,1000,124500,0.995786451,20/1/2024,2/2/2025,First,7987,8,1,16.26851719,1.010184293,New,Good,Good,0
Truck,71573,1.040611144,Average,3,8,Electric,Automatic,800,111564,0.981880678,18/2/2024,11/3/2026,Third,7565,1,3,12.86328482,0.98074134,New,Good,New,1
Truck,55156,1.014920662,Good,5,8,Diesel,Manual,2500,37805,0.98036436,12/9/2023,6/2/2026,Third,21751,4,2,14.96163478,0.981798929,Worn Out,Good,Good,1
Truck,67555,1.038209335,Average,3,2,Petrol,Manual,800,56015,0.977282636,12/12/2023,13/8/2024,First,17610,6,1,16.85663265,1.006387339,Good,Good,New,1
Truck,74241,0.964879473,Poor,3,4,Petrol,Manual,800,127689,1.043041318,19/5/2023,28/10/2025,First,18911,4,3,11.15347323,0.958739255,Worn Out,Good,New,1
Truck,32641,0.975607854,Poor,2,4,Diesel,Manual,1000,45448,0.98170787,4/6/2023,12/8/2025,Third,6507,3,3,16.58574319,1.046767801,New,Good,Weak,1
Truck,59911,1.008062865,Average,2,5,Diesel,Automatic,1000,98455,1.000578132,25/10/2023,24/1/2025,Third,10541,10,2,16.89407299,0.959734355,New,Good,Weak,1
Truck,34621,0.968984837,Good,2,2,Diesel,Automatic,1500,80078,1.004546918,10/9/2023,25/5/2024,First,25167,3,0,15.68638023,0.979677975,New,Good,Good,0
Truck,35444,0.958780904,Average,5,9,Petrol,Automatic,2500,123341,0.985759085,20/12/2023,17/3/2025,Second,14031,9,0,10.627961,0.993546729,New,Worn Out,Weak,1
Truck,48929,0.986177119,Poor,1,9,Diesel,Automatic,2500,82228,0.981249971,4/12/2023,17/3/2026,Third,19561,6,0,13.15235337,0.957729286,Worn Out,Worn Out,Weak,1
Truck,49628,1.010685204,Good,0,7,Petrol,Manual,1000,38284,0.967844923,16/4/2023,13/3/2026,Third,19505,2,0,14.81655924,0.962338623,New,New,Good,0
Truck,69400,1.007412509,Poor,1,8,Petrol,Automatic,800,16926,1.004334182,1/5/2023,11/9/2024,Second,6184,7,0,17.62529629,0.997014483,New,New,Good,0
Truck,32347,0.962760654,Good,4,2,Diesel,Automatic,800,130846,0.973315598,25/7/2023,27/8/2025,First,9223,6,3,11.87264365,0.988542177,New,Good,Weak,1
Truck,39057,1.036582111,Average,4,2,Diesel,Manual,1500,75635,1.025378813,5/8/2023,6/6/2024,Second,18152,8,1,16.71599895,0.95234703,New,Good,Good,1
Truck,76165,0.956528293,Average,4,3,Electric,Manual,2500,117959,0.965752751,8/10/2023,22/1/2025,Third,6775,6,2,15.15779831,1.013576308,Good,Worn Out,New,1
Truck,47305,1.030043781,Average,3,7,Diesel,Automatic,1000,54249,1.019296146,28/10/2023,28/4/2024,Third,18320,8,3,12.34018794,0.997396317,New,Good,New,1
Truck,57730,1.018906752,Poor,5,7,Diesel,Automatic,1000,86042,1.047294992,2/8/2023,15/11/2025,Third,10768,6,1,18.35214102,1.048427209,Worn Out,Worn Out,New,1
Truck,52486,0.958231074,Average,3,3,Diesel,Manual,2000,7746,0.966019442,7/7/2023,3/2/2025,First,25976,4,3,13.94043569,1.036577852,Good,New,Weak,1
Truck,73275,0.984708399,Poor,3,9,Diesel,Manual,2000,123249,0.987446023,10/11/2023,6/12/2025,First,22493,10,1,14.1979204,0.971393961,Good,Worn Out,Weak,1
Truck,60428,0.985068856,Poor,0,3,Petrol,Automatic,2500,103359,0.971276018,28/7/2023,18/10/2025,First,21869,4,0,13.59136344,1.01432161,Worn Out,Good,New,0
Truck,77127,1.001868963,Good,2,9,Diesel,Manual,1000,24030,1.031857645,18/7/2023,12/11/2024,First,27567,7,1,13.98627031,1.048262127,Worn Out,Worn Out,New,1
Truck,49394,0.994132339,Average,2,6,Diesel,Automatic,1500,111712,0.988422308,12/6/2023,8/12/2025,Third,27817,9,1,17.01441217,0.965441768,Good,Good,Weak,1
Truck,34847,1.048500658,Poor,1,7,Petrol,Automatic,2500,5385,1.032781205,21/7/2023,10/7/2025,First,29570,9,0,17.21895405,0.990701745,Worn Out,Good,Weak,1
Truck,34532,0.996754289,Poor,4,8,Petrol,Automatic,2000,146291,0.99049849,24/11/2023,5/8/2024,Third,25504,6,2,12.14695296,0.967625643,Good,Good,Good,1
Truck,43735,0.96885357,Poor,3,2,Petrol,Manual,2500,30857,1.003368402,26/12/2023,9/4/2025,Second,24867,10,1,17.0147252,0.952878001,New,Worn Out,Good,1
Truck,45634,1.010010759,Good,0,6,Diesel,Automatic,800,146704,1.031699472,25/4/2023,16/8/2025,First,9059,8,0,19.57389883,0.963050083,Good,New,Weak,1
Truck,37697,1.040045946,Good,2,5,Petrol,Manual,1500,38415,0.999413671,18/1/2024,11/10/2025,Second,23379,9,3,19.53112021,1.047430651,Good,Good,Weak,1
Truck,37978,1.027587294,Good,5,3,Electric,Manual,2500,26659,1.009580167,26/8/2023,4/5/2024,Third,29940,1,2,13.12207324,1.0105379,New,New,Good,1
Truck,36751,0.988155909,Average,3,3,Diesel,Automatic,1500,56636,1.003492868,8/2/2024,13/11/2024,First,27654,10,1,15.29362753,0.971332801,Good,Worn Out,Weak,1
Truck,72715,1.006819672,Average,5,4,Diesel,Manual,2500,55369,0.986200407,27/7/2023,27/6/2024,First,14386,2,3,12.47663054,1.044845864,Worn Out,Good,New,1
Truck,64662,1.043860397,Poor,0,5,Diesel,Manual,800,45290,1.010806253,15/8/2023,16/3/2026,Third,15683,1,1,11.07095274,0.980672017,Good,New,Good,0
Truck,45713,1.003099653,Average,3,1,Diesel,Manual,1000,71875,1.045349453,27/2/2024,27/10/2024,Third,11015,4,1,18.68780299,1.03338147,Worn Out,New,Weak,1
Truck,40773,1.029516482,Poor,1,9,Electric,Automatic,1500,100641,1.015316834,10/12/2023,22/11/2025,Second,11219,5,3,10.77034738,1.030485652,New,New,Good,0
Truck,43235,0.959041244,Average,1,6,Petrol,Automatic,800,71742,1.002864317,24/8/2023,24/3/2025,Third,16311,2,2,10.33136823,0.99110738,New,Good,New,0
Truck,32888,0.965194505,Average,1,3,Petrol,Manual,1000,54552,1.003191069,23/2/2024,27/4/2025,Second,20955,10,3,16.53796943,1.036916952,Worn Out,Good,Good,1
Truck,65215,0.988967419,Average,5,1,Petrol,Manual,1000,137989,0.984755857,20/4/2023,30/7/2024,First,22898,3,0,19.22951164,1.029215464,New,Good,New,1
Truck,49156,0.967506303,Average,3,9,Petrol,Manual,2000,63875,0.952580217,25/8/2023,28/9/2025,First,12126,4,3,10.64678039,0.981310273,Worn Out,Worn Out,Weak,1
Truck,68071,1.046712303,Average,0,6,Electric,Automatic,800,115938,1.040211688,20/6/2023,24/6/2024,Second,14582,1,3,18.84129113,1.02334628,Worn Out,Worn Out,New,1
Truck,63816,1.001746619,Average,2,3,Electric,Automatic,2000,121791,1.022107306,17/8/2023,12/3/2026,Second,18132,2,3,10.4914311,1.007264334,Worn Out,Worn Out,Weak,1
Truck,47676,1.044760834,Good,1,9,Diesel,Manual,2000,17466,1.00443638,2/11/2023,1/1/2025,Second,28557,3,1,10.23058392,1.029780426,Worn Out,Worn Out,Good,1
Truck,79424,0.995419495,Good,3,9,Petrol,Automatic,1500,82350,0.974516939,31/10/2023,5/12/2024,First,17081,1,2,11.05812462,0.981374895,New,New,Good,0
Truck,67396,1.000915017,Average,1,3,Electric,Automatic,1000,132473,0.968044596,22/10/2023,9/2/2026,Second,15130,3,0,13.54818556,0.973232836,New,Worn Out,New,1
Truck,76717,1.009258359,Good,5,9,Electric,Automatic,800,75393,1.03066737,2/7/2023,15/2/2026,First,19058,4,3,17.00697564,0.975694195,Good,Good,Weak,1
Truck,55487,1.000843921,Good,5,4,Electric,Manual,1500,2330,0.988562851,20/10/2023,25/6/2024,First,17763,1,0,10.40273597,1.041698001,Worn Out,Worn Out,New,1
Truck,62931,0.972942953,Average,5,10,Electric,Automatic,800,6119,0.9630966,4/4/2023,28/4/2024,Third,29276,9,0,13.41735011,1.026553105,Good,Worn Out,Good,1
Truck,32818,0.988365611,Average,1,8,Diesel,Manual,1000,121273,1.040482458,9/10/2023,9/4/2025,First,17527,10,2,19.66013078,0.983718671,Good,Good,Weak,1
Truck,61878,1.007023017,Good,5,10,Diesel,Manual,2500,77561,0.976266112,11/4/2023,16/2/2025,Second,21200,6,1,17.44999743,0.977856309,Good,New,Weak,1
Truck,56292,0.962730752,Poor,2,5,Diesel,Automatic,1500,89789,0.995352498,7/9/2023,21/3/2026,Third,25722,9,3,15.88945599,1.002426203,Good,New,New,1
Truck,57093,0.963729099,Average,4,3,Diesel,Automatic,1500,61900,0.999399878,20/2/2024,24/2/2025,First,26715,6,2,12.29754767,0.95496831,Good,Good,Weak,1
Truck,32944,1.000352115,Poor,0,3,Diesel,Automatic,1000,12177,1.039546587,23/2/2024,3/4/2025,Second,9212,7,3,16.29865863,0.968755404,Worn Out,Worn Out,Good,1
Truck,38052,1.013590238,Average,4,3,Diesel,Automatic,800,44565,0.96299279,9/1/2024,8/5/2025,Third,29383,1,2,18.6561028,1.02004684,Worn Out,New,New,1
Truck,42089,0.994934311,Good,4,5,Petrol,Automatic,2500,136980,0.995662786,9/6/2023,8/10/2025,Second,23750,2,2,19.9001656,1.031090368,New,New,Weak,1
Truck,35147,0.997381558,Average,3,5,Diesel,Manual,2000,112544,0.970655965,8/1/2024,10/3/2025,Third,9308,2,0,17.46989309,0.957911921,Good,Worn Out,New,1
Truck,39683,1.046980434,Average,1,6,Electric,Automatic,800,115489,0.979175761,21/8/2023,8/1/2025,Second,22262,4,1,11.07129309,0.997007644,New,New,Weak,1
Truck,63773,0.9921436,Average,3,9,Petrol,Automatic,1000,99240,0.95973637,6/7/2023,9/11/2024,First,19747,10,1,15.42898427,0.971559227,New,Good,Weak,1
Truck,45386,0.976857515,Good,5,3,Diesel,Manual,1000,32438,1.013241443,28/1/2024,6/7/2024,Second,9285,6,0,18.96766289,0.969440273,New,Worn Out,New,1
Truck,43550,1.040850761,Good,3,7,Diesel,Automatic,800,13008,0.9854386,14/10/2023,4/5/2024,Second,21616,6,2,11.47419034,1.041364373,Good,New,Weak,1
Truck,35932,1.022608883,Average,0,6,Electric,Manual,1500,134208,1.029548513,23/10/2023,24/8/2024,Third,23758,3,3,12.26764326,1.014105297,Good,New,New,0
Truck,36582,0.953915796,Average,4,2,Electric,Automatic,2000,137145,0.988311904,19/4/2023,28/10/2025,Second,24166,1,0,15.09688758,0.970507369,Worn Out,Worn Out,New,1
Truck,45764,1.032407038,Poor,5,8,Diesel,Manual,2000,15116,0.966656548,26/10/2023,27/9/2025,Third,11841,10,0,13.90392466,0.977473327,New,Good,Weak,1
Truck,74954,0.972571691,Good,2,6,Electric,Manual,2500,129420,0.975979944,25/7/2023,25/9/2024,First,9460,4,1,11.3361809,1.039543828,New,Worn Out,Good,1
Truck,48053,0.991791844,Good,5,6,Diesel,Manual,2000,80961,0.972160124,5/10/2023,19/9/2024,Third,23966,10,3,14.32906058,0.967908442,New,Good,Weak,1
Truck,53378,1.020290794,Good,0,10,Diesel,Manual,1000,76892,0.959182347,26/9/2023,6/5/2024,First,23162,1,3,19.92653908,1.011455481,New,Good,New,0
Truck,42292,0.950601963,Average,4,1,Diesel,Manual,2500,69853,1.046249259,8/5/2023,26/2/2025,Third,27300,4,0,12.39058221,1.049116623,Worn Out,New,New,1
Truck,70278,1.021280368,Poor,4,6,Diesel,Automatic,1000,55141,0.960593652,22/7/2023,23/11/2025,Third,20914,8,1,18.93667899,0.99471,Good,Worn Out,Good,1
Truck,42816,1.005355247,Average,4,5,Diesel,Manual,1000,106814,1.016137746,25/5/2023,7/7/2025,Third,7341,3,2,16.14666391,1.026324427,Worn Out,New,Good,1
Truck,72426,1.023068952,Good,4,10,Electric,Manual,2000,138739,1.038367693,7/10/2023,4/6/2024,Third,22887,3,1,19.4140977,1.028524603,New,Good,Weak,1
Truck,76349,1.029844366,Average,3,3,Petrol,Automatic,800,81370,1.039285306,1/5/2023,2/12/2024,First,12828,10,3,16.88250589,1.002147109,Worn Out,Good,New,1
Truck,44699,0.99850658,Good,3,8,Electric,Manual,1500,136878,1.035301272,10/6/2023,3/2/2025,Third,26667,6,3,10.54173233,0.955973898,Worn Out,Good,Good,0
Truck,75651,1.031592522,Poor,4,3,Diesel,Automatic,2500,67694,0.990590395,28/12/2023,28/7/2024,Second,18870,5,3,15.93220365,1.037186094,New,New,New,1
Truck,65353,1.021351708,Poor,2,4,Electric,Automatic,1500,24122,0.954703973,19/9/2023,29/9/2025,Third,15176,10,2,11.51064653,0.976592078,New,New,Weak,1
Truck,74362,1.036234491,Poor,0,1,Electric,Automatic,1000,72193,1.004569337,6/5/2023,25/1/2026,Third,6695,6,3,11.61374978,0.993715913,New,New,New,0
Truck,74398,1.045086127,Good,5,3,Electric,Manual,2500,3636,1.00547364,4/7/2023,22/2/2026,Second,28245,3,2,12.93277858,0.981727865,Worn Out,Worn Out,Weak,1
Truck,62372,1.001984237,Average,2,3,Diesel,Automatic,1000,15344,1.040735781,29/12/2023,24/2/2025,Third,25284,3,0,19.48640268,0.984929626,New,Worn Out,Good,1
Truck,64246,0.959811093,Poor,2,8,Electric,Manual,2500,128640,0.982593567,22/1/2024,16/9/2025,First,8033,3,0,14.26021142,1.046103458,Good,New,Weak,1
Truck,35485,1.042627735,Average,0,10,Electric,Manual,1000,129615,1.045024952,25/6/2023,11/9/2024,Third,25498,2,2,11.06462862,0.957078788,Worn Out,Worn Out,Weak,1
Truck,50446,0.982964718,Good,1,6,Electric,Manual,2000,121319,0.95310637,4/7/2023,13/12/2024,First,11151,3,1,12.86391886,0.971432146,Good,Good,Good,0
Truck,48207,1.01409369,Good,3,1,Petrol,Manual,1000,36705,1.035654451,2/1/2024,10/12/2024,Third,20499,8,2,14.91908477,1.035858355,Good,Worn Out,Good,1
Truck,54167,0.964457489,Poor,2,4,Diesel,Manual,800,68722,0.957759757,30/5/2023,27/3/2025,Second,26933,9,1,18.01483625,1.021636097,Good,New,Weak,1
Truck,42752,0.969153891,Poor,1,6,Electric,Automatic,2000,124785,1.01987604,15/10/2023,19/1/2026,Second,20061,4,3,14.27428843,0.98519319,Worn Out,Good,Good,0
Truck,55158,0.97315996,Poor,5,10,Diesel,Automatic,1000,31236,1.016346794,27/5/2023,20/7/2024,Third,6355,9,0,17.81402565,1.0255551,New,Good,Weak,1
Truck,33942,1.048743238,Average,5,9,Petrol,Automatic,1500,120257,0.960675949,24/6/2023,18/6/2024,First,24232,7,0,13.8737249,1.019712326,Good,Worn Out,Good,1
Truck,46520,1.018860824,Average,4,9,Diesel,Manual,1500,97085,0.995325988,25/11/2023,26/9/2024,First,6835,5,3,17.25047679,1.030234152,Good,Good,New,1
Truck,57895,1.000569226,Poor,5,5,Petrol,Manual,2000,120569,1.006537726,25/5/2023,15/2/2025,First,28719,1,0,11.72736545,1.020468108,Good,Good,Weak,1
Truck,48164,1.049667417,Good,4,1,Electric,Automatic,1000,42218,1.034891923,19/10/2023,26/9/2024,First,13160,3,0,18.39261526,0.994812316,Worn Out,Good,New,1
Truck,74259,1.000415488,Average,2,7,Petrol,Manual,800,21580,1.045786115,8/6/2023,9/10/2025,Second,6432,9,1,12.74826539,1.007392231,Good,Worn Out,New,1
Truck,34783,0.962812963,Good,5,2,Petrol,Automatic,800,93210,0.980931028,2/1/2024,18/12/2025,First,5308,10,1,18.70559881,0.978000476,New,Worn Out,Good,1
Truck,50579,0.969261642,Poor,4,3,Petrol,Automatic,1000,58107,1.048006484,11/8/2023,29/3/2026,Third,9045,1,2,18.518388,1.010444688,Good,Worn Out,Good,1
Truck,79058,1.042749931,Good,1,1,Diesel,Automatic,2000,41931,0.981704329,29/7/2023,8/11/2025,Third,13086,2,0,12.45807929,0.9612862,Good,Worn Out,New,1
Truck,43863,1.000585734,Poor,3,9,Electric,Automatic,1000,7163,1.014510295,8/8/2023,12/9/2025,Second,22498,1,1,13.82556115,0.951493351,Worn Out,Worn Out,New,1
Truck,70586,0.98849826,Average,0,10,Diesel,Manual,2500,32803,0.990382747,18/12/2023,30/11/2024,Third,9293,4,1,12.92640963,1.042905554,New,New,New,0
Truck,63147,1.033322388,Average,5,7,Petrol,Manual,2500,133951,1.037554185,13/11/2023,28/6/2024,Second,13577,7,3,10.75526354,0.972212231,Good,New,Weak,1
Truck,67250,1.011498589,Good,3,2,Petrol,Manual,1500,31921,1.022269687,14/6/2023,17/8/2024,First,16773,6,0,14.59222052,0.972365877,Worn Out,New,Good,0
Truck,41338,1.015958031,Good,3,10,Petrol,Manual,2000,116641,1.042901478,27/8/2023,8/5/2024,First,20948,7,3,16.18393148,0.979586665,New,Worn Out,New,1
Truck,59379,0.997336599,Good,2,9,Petrol,Automatic,2500,111043,1.006199798,30/10/2023,23/1/2025,Second,22802,7,0,15.21160759,1.037621435,New,Worn Out,New,1
Truck,61260,0.977151633,Poor,4,9,Electric,Automatic,2000,148596,1.048971859,18/8/2023,19/11/2025,Second,23778,2,1,12.45733458,1.0224436,Good,Worn Out,New,1
Truck,33435,1.000462325,Poor,4,8,Electric,Manual,2500,140387,1.041575759,31/1/2024,4/5/2024,Third,27456,8,1,13.01961112,0.981361349,Good,Worn Out,New,1
Truck,60727,1.037311636,Average,4,9,Petrol,Manual,1000,54308,0.964025456,4/1/2024,24/12/2024,Second,6725,10,2,13.78991575,1.013645978,New,Worn Out,Weak,1
Truck,74206,1.011779643,Good,1,3,Petrol,Manual,1000,148431,1.016456787,6/2/2024,4/10/2024,Second,11396,9,3,14.81884757,0.991651895,New,New,New,1
Truck,61823,1.026458239,Good,1,9,Electric,Manual,1500,142589,1.046490238,25/1/2024,10/9/2024,Third,6809,1,1,13.48371895,0.976273148,New,Good,Weak,1
Truck,64311,0.984648736,Good,1,1,Petrol,Automatic,800,71653,1.047093901,24/11/2023,21/9/2024,Third,7813,6,2,15.69181091,0.974224722,Good,New,New,0
Truck,53250,0.971728893,Good,4,7,Petrol,Manual,1500,91511,1.029522679,8/4/2023,30/12/2025,First,14832,7,3,13.28356813,1.037953453,Worn Out,Good,Good,1
Truck,71959,0.994975858,Poor,4,5,Electric,Manual,2500,75764,0.983438395,24/9/2023,22/5/2025,Third,19967,7,1,13.65818883,0.998990329,Worn Out,Worn Out,Weak,1
Truck,69596,0.97797842,Average,5,4,Diesel,Manual,2500,53377,0.995068595,16/2/2024,31/3/2025,Third,29353,1,2,15.58213116,0.950010896,New,New,Good,1
Truck,39884,1.012613561,Good,3,1,Diesel,Manual,1000,21316,1.027796025,20/4/2023,5/4/2025,Second,8219,2,2,16.11352536,1.034112591,New,Worn Out,Good,1
Truck,72705,0.967098459,Good,1,10,Electric,Automatic,2000,32215,0.953029076,31/7/2023,29/10/2025,Second,18676,4,0,17.95577996,1.002922639,Good,Good,New,0
Truck,68237,1.021941248,Average,0,1,Petrol,Automatic,2500,54836,0.958577938,19/11/2023,1/3/2025,First,11796,3,1,16.96331869,0.950047443,Good,Good,Weak,1
Truck,78388,1.030444364,Good,3,4,Diesel,Automatic,1500,90771,1.008752395,23/7/2023,28/5/2025,Second,25032,7,0,16.27001,0.973803998,New,New,Weak,1
Truck,76206,1.04639032,Average,2,7,Diesel,Automatic,2000,123267,0.976557787,6/6/2023,27/1/2026,Third,10466,1,2,16.10228841,0.965411827,Worn Out,Worn Out,New,1
Truck,46797,1.044446386,Good,1,10,Diesel,Automatic,800,43294,0.952095004,31/1/2024,26/9/2025,Third,29798,5,0,16.50055097,0.981102146,New,New,Good,0
Truck,43678,1.007161568,Good,2,5,Diesel,Manual,800,12201,0.989715669,2/6/2023,4/12/2025,Third,24039,4,0,14.71194137,1.049475299,New,New,New,0
