Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance
Truck,65509,Good,1,10,Electric,Manual,800,18812,30/12/2023,23/6/2025,Third,19010,10,3,18.66202039,New,New,Good,1
Truck,36979,Poor,1,10,Petrol,Automatic,1000,134856,12/5/2023,30/10/2024,Third,16080,1,3,10.9178647,Worn Out,Good,Good,0
Truck,59386,Good,3,6,Petrol,Automatic,2500,74616,18/1/2024,16/11/2025,First,29996,1,1,18.40419733,Good,New,Weak,1
Truck,36918,Good,2,2,Electric,Manual,1000,140828,31/10/2023,10/3/2026,First,5735,5,3,19.58078124,Good,Good,Good,0
Truck,70586,Good,3,4,Electric,Manual,2500,117025,21/6/2023,23/7/2025,Second,22229,1,1,14.15771773,Good,Worn Out,Weak,1
Truck,39487,Poor,5,1,Diesel,Manual,1000,23218,30/12/2023,14/3/2025,First,27336,10,1,11.27787042,Good,New,New,1
Truck,47793,Good,1,3,Petrol,Automatic,1500,71466,25/9/2023,6/8/2024,Second,24762,3,3,14.56745487,New,New,Good,0
Truck,45322,Average,1,4,Electric,Manual,1500,101484,13/12/2023,19/4/2025,Second,7065,6,2,11.94798647,Worn Out,Good,Good,0
Truck,44865,Poor,1,9,Petrol,Automatic,2000,55727,28/7/2023,6/6/2025,First,10140,2,1,18.64222821,Worn Out,Worn Out,New,1
Truck,50246,Average,2,2,Petrol,Manual,800,9839,22/11/2023,15/4/2025,Third,21979,6,1,19.28070188,Worn Out,Worn Out,New,1
Truck,42046,Average,5,10,Diesel,Manual,1500,107919,6/8/2023,10/12/2025,Third,26425,8,3,13.79252221,Worn Out,New,Good,1
Truck,42221,Good,1,7,Petrol,Manual,1000,10952,3/12/2023,9/2/2026,First,7120,4,2,18.14352563,Worn Out,Worn Out,Good,1
Truck,69208,Average,0,8,Electric,Manual,1000,82484,28/5/2023,17/11/2024,First,5521,4,3,17.66075825,New,Good,New,0
Truck,77344,Good,5,4,Petrol,Automatic,2500,42587,22/7/2023,27/10/2025,First,9841,4,1,12.30981732,New,New,Good,1
Truck,65128,Average,3,5,Petrol,Manual,2000,19297,6/6/2023,24/11/2025,Third,20555,7,1,13.36824937,Good,New,Weak,1
Truck,68813,Average,3,2,Electric,Manual,2000,112844,3/6/2023,21/6/2024,Third,10551,2,0,14.43825417,New,Worn Out,New,1
Truck,37003,Poor,4,5,Electric,Manual,1000,64790,30/4/2023,9/11/2025,Second,5610,9,0,17.83634706,Good,New,Weak,1
Truck,47426,Poor,3,5,Diesel,Automatic,1000,113393,13/1/2024,7/6/2024,First,6400,8,2,19.81983105,New,Good,Weak,1
Truck,34836,Good,0,5,Electric,Manual,1000,141451,10/10/2023,13/1/2025,First,13068,2,0,15.69725449,Worn Out,Good,Good,0
Truck,42451,Poor,1,9,Diesel,Manual,800,8544,14/7/2023,28/5/2024,Second,12197,9,0,18.13902445,New,Worn Out,Good,1
Truck,57857,Good,3,8,Electric,Manual,2500,95130,28/1/2024,12/4/2025,First,29555,1,2,19.2090497,Worn Out,Worn Out,Weak,1
Truck,75605,Good,0,5,Diesel,Automatic,2000,37337,11/2/2024,13/12/2025,Second,14010,8,0,18.73962916,New,Worn Out,Weak,1
Truck,51464,Average,2,2,Electric,Automatic,2500,107124,27/8/2023,14/6/2024,First,6703,5,3,19.36355224,Good,Worn Out,Good,1
Truck,39559,Average,5,5,Electric,Manual,1500,70478,22/6/2023,24/1/2026,Third,15224,2,1,10.36930327,Worn Out,New,New,1
Truck,35393,Poor,4,6,Electric,Automatic,2000,123696,30/5/2023,27/9/2024,Third,16360,9,3,19.21237926,Good,Worn Out,Weak,1
Truck,59693,Poor,1,3,Electric,Manual,2500,13338,9/9/2023,6/12/2025,Third,28921,5,1,10.15426815,New,Good,Weak,1
Truck,40228,Average,0,4,Petrol,Manual,1500,37728,8/9/2023,29/8/2024,Third,8289,6,2,14.56194678,Good,Worn Out,Good,1
Truck,43133,Average,4,8,Diesel,Automatic,1500,118976,5/11/2023,8/8/2025,Third,17584,3,2,11.28682756,Good,New,Weak,1
Truck,56891,Poor,4,8,Electric,Manual,800,95848,21/11/2023,26/7/2024,Second,23987,10,2,18.73114194,Worn Out,Good,Good,1
Truck,34618,Poor,1,2,Electric,Automatic,2000,136979,29/4/2023,30/4/2025,Second,22036,2,2,18.06342621,Good,Worn Out,New,1
Truck,46260,Average,5,10,Diesel,Automatic,800,107222,5/4/2023,26/7/2024,Third,13583,6,2,16.86626411,Worn Out,New,Weak,1
Truck,76359,Average,1,6,Petrol,Automatic,2500,17996,31/1/2024,29/4/2024,Second,5306,2,3,19.16829638,Good,Good,Good,0
Truck,32701,Average,3,7,Petrol,Automatic,2000,128558,27/9/2023,15/4/2025,First,17902,9,1,18.17511038,Worn Out,New,Good,1
Truck,58871,Good,2,5,Electric,Manual,2000,86454,20/1/2024,1/4/2025,First,13825,6,0,13.29707341,Good,Worn Out,New,1
Truck,67549,Poor,1,2,Diesel,Manual,1500,28816,1/4/2023,3/6/2025,Third,18805,10,0,11.97824191,Worn Out,New,New,0
Truck,54813,Average,3,5,Electric,Automatic,800,74644,20/10/2023,3/12/2025,First,16003,10,1,15.5469551,Worn Out,Worn Out,New,1
Truck,52606,Average,4,9,Electric,Automatic,800,85677,1/5/2023,3/1/2026,First,14284,8,2,14.90440236,Worn Out,New,Weak,1
Truck,78262,Poor,3,1,Diesel,Automatic,1500,6577,30/4/2023,3/7/2024,First,27871,9,2,13.29792983,Good,Worn Out,New,1
Truck,58740,Good,4,1,Diesel,Automatic,2000,142575,10/4/2023,9/10/2025,Third,6897,2,0,17.6038096,Good,Worn Out,Good,1
Truck,79773,Poor,5,1,Petrol,Automatic,1000,118979,1/1/2024,20/7/2024,Second,21374,4,0,19.58253652,New,Worn Out,New,1
Truck,71620,Poor,4,1,Diesel,Manual,2000,119463,17/2/2024,24/8/2025,First,26716,7,1,18.2382732,Worn Out,Good,Weak,1
Truck,32718,Good,1,5,Diesel,Manual,1000,126828,23/5/2023,3/4/2025,Third,7202,4,3,14.60228137,Worn Out,Good,New,0
Truck,48573,Poor,1,8,Diesel,Manual,800,20779,14/5/2023,3/9/2025,Third,18196,5,0,15.65522866,New,New,Good,0
Truck,31495,Average,4,2,Diesel,Manual,1500,139187,11/10/2023,25/9/2024,Third,19082,8,3,11.85831482,New,Good,Good,1
Truck,73945,Good,3,7,Electric,Automatic,2000,43876,19/9/2023,15/12/2024,First,13302,1,0,14.67064946,Good,New,Weak,1
Truck,50344,Good,1,4,Electric,Automatic,1500,107319,10/5/2023,14/9/2025,Third,12759,9,2,10.88341693,New,Worn Out,Good,1
Truck,69837,Poor,3,8,Petrol,Automatic,2500,36706,12/4/2023,26/2/2026,First,26230,3,1,11.57785532,New,Good,Good,1
Truck,40294,Average,1,10,Diesel,Manual,2000,97063,21/4/2023,22/3/2026,First,27655,1,2,13.61485663,New,Good,Good,0
Truck,77514,Average,5,9,Petrol,Manual,2500,89898,10/1/2024,21/2/2025,Third,16120,7,0,17.64165134,Worn Out,Good,Good,1
Truck,75670,Poor,3,3,Diesel,Manual,1000,57502,9/6/2023,12/6/2024,Third,24041,7,1,12.75930863,New,Worn Out,Good,1
Truck,41168,Average,5,6,Electric,Automatic,2000,142379,8/7/2023,14/12/2024,Second,10531,9,0,15.92860832,Worn Out,New,New,1
Truck,72902,Poor,4,8,Petrol,Manual,2000,74330,18/6/2023,2/5/2025,First,28493,10,0,16.68716394,Worn Out,Good,New,1
Truck,39928,Poor,5,3,Diesel,Automatic,800,30113,28/12/2023,19/12/2025,Second,5333,4,0,18.25456668,Good,New,New,1
Truck,50983,Average,1,7,Diesel,Manual,800,86268,4/1/2024,9/12/2024,Second,11191,4,2,14.82576476,Worn Out,New,Weak,1
Truck,30899,Average,2,3,Electric,Automatic,1000,133703,23/7/2023,13/6/2025,First,7378,5,3,14.55705502,Worn Out,Worn Out,Weak,1
Truck,49376,Poor,0,5,Petrol,Automatic,2000,111898,16/9/2023,25/12/2025,Third,12670,6,2,18.52033276,Good,Worn Out,New,1
Truck,63226,Good,1,10,Petrol,Manual,2000,27512,12/7/2023,7/4/2025,Third,16365,9,1,19.05009011,Good,Good,New,0
Truck,75133,Average,1,10,Petrol,Automatic,2000,128486,1/2/2024,8/7/2025,Third,9750,10,1,13.06192831,Good,Worn Out,Weak,1
Truck,72739,Average,5,7,Petrol,Automatic,2500,118584,9/11/2023,21/5/2025,First,18285,6,1,13.53740947,Good,Worn Out,New,1
Truck,45781,Good,0,4,Petrol,Manual,800,83298,29/6/2023,10/6/2025,Third,6640,6,2,11.56309464,Worn Out,Good,Weak,1
Truck,36438,Poor,0,10,Diesel,Manual,2500,34650,28/5/2023,22/8/2025,Third,18356,2,1,19.37375919,Worn Out,Good,Weak,1
Truck,65904,Poor,5,5,Electric,Manual,1500,47455,30/8/2023,23/3/2026,First,16587,2,1,16.07917497,Worn Out,Worn Out,New,1
Truck,69614,Good,4,2,Petrol,Manual,2000,105522,5/7/2023,4/10/2025,Third,26365,7,0,17.37312928,Worn Out,Worn Out,New,1
Truck,75249,Good,0,8,Petrol,Manual,1000,47316,21/9/2023,20/7/2024,First,8237,1,3,15.85099906,New,Good,New,0
Truck,76358,Average,4,7,Diesel,Manual,2000,98855,22/8/2023,16/8/2024,Second,23507,2,0,16.41039726,Good,Worn Out,New,1
Truck,57401,Good,3,6,Diesel,Manual,1000,27988,27/1/2024,25/6/2024,First,29050,5,2,12.03459869,Good,Good,New,0
Truck,51961,Average,0,7,Diesel,Manual,800,46369,19/11/2023,28/9/2025,Third,29160,9,0,15.90051364,Worn Out,Good,Weak,1
Truck,52347,Good,2,7,Petrol,Manual,1500,130753,4/5/2023,27/2/2026,Third,7053,9,2,18.09458896,Good,Good,Good,1
Truck,56844,Good,1,7,Electric,Manual,1000,19279,6/11/2023,15/12/2025,First,11666,7,3,14.06618033,New,Worn Out,Weak,1
Truck,72428,Good,0,10,Petrol,Manual,800,109660,11/2/2024,21/8/2025,Second,14940,6,3,11.73688238,Good,Worn Out,New,1
Truck,32050,Average,4,10,Diesel,Automatic,800,80343,25/7/2023,12/2/2025,Third,7504,6,2,14.31995061,New,New,New,1
Truck,79363,Good,5,4,Petrol,Manual,800,23135,12/2/2024,13/6/2025,Third,13572,9,3,17.38343733,New,New,Good,1
Truck,51517,Poor,5,2,Diesel,Manual,800,5291,23/8/2023,7/3/2026,First,25627,10,2,11.58951974,Good,New,Good,1
Truck,63677,Average,5,6,Diesel,Automatic,1500,125019,21/11/2023,8/1/2026,First,5812,4,3,10.45866317,New,New,Good,1
Truck,38697,Poor,0,4,Petrol,Automatic,1000,74607,20/1/2024,4/3/2025,First,25765,5,1,12.76642521,New,New,Good,0
Truck,58685,Poor,5,9,Diesel,Manual,800,38343,28/2/2024,27/12/2024,Second,16767,7,0,18.92567651,Good,Good,Good,1
Truck,45096,Poor,2,6,Petrol,Automatic,1500,147560,16/10/2023,18/7/2024,Second,18814,3,3,16.22214552,Good,Good,New,1
Truck,33061,Average,3,7,Petrol,Automatic,800,113334,19/7/2023,4/1/2025,Third,17702,5,1,17.47139746,Good,Worn Out,Good,1
Truck,74267,Average,4,1,Petrol,Automatic,1000,20352,17/10/2023,17/8/2024,Second,26807,2,3,19.26641379,Good,Worn Out,New,1
Truck,50912,Poor,2,5,Petrol,Automatic,800,66525,19/6/2023,23/10/2025,Third,12247,2,3,16.90226832,Worn Out,New,New,1
Truck,57984,Good,5,3,Petrol,Automatic,2500,92040,11/12/2023,26/4/2025,Third,19935,9,2,18.07236305,Good,Worn Out,Good,1
Truck,52036,Good,1,9,Electric,Manual,2500,72423,5/11/2023,5/6/2024,First,21927,10,1,12.95118349,Worn Out,Good,New,0
Truck,33951,Good,3,7,Diesel,Automatic,800,117319,21/5/2023,5/11/2024,First,9976,10,1,15.78519572,Good,New,New,0
Truck,43644,Average,3,6,Electric,Automatic,2500,10686,13/12/2023,5/7/2024,Second,14794,10,3,10.93521941,Worn Out,Worn Out,New,1
Truck,46966,Poor,1,6,Petrol,Manual,1500,33570,15/5/2023,2/5/2024,Third,10323,8,2,17.55685648,New,Good,Weak,1
Truck,36531,Good,1,8,Electric,Automatic,1000,112634,15/9/2023,17/12/2025,First,10130,3,1,18.82033767,New,Worn Out,Good,1
Truck,56509,Poor,0,5,Electric,Automatic,2000,26708,24/8/2023,13/11/2025,Second,24858,4,3,17.27796269,New,New,Weak,1
Truck,63379,Poor,5,3,Petrol,Automatic,2500,100904,18/11/2023,4/10/2025,First,12237,4,1,10.381102,New,Good,Good,1
Truck,30713,Average,0,8,Electric,Automatic,2000,105738,25/8/2023,17/1/2026,Third,14540,3,0,19.37744065,New,New,New,0
Truck,39424,Average,2,9,Petrol,Manual,2000,37491,25/4/2023,19/5/2025,Third,18823,8,0,15.33330912,New,Good,New,0
Truck,70714,Good,0,7,Petrol,Automatic,1500,98782,2/10/2023,2/5/2025,First,6767,9,1,15.75137458,New,Good,Good,0
Truck,52974,Poor,1,8,Electric,Automatic,800,97183,30/3/2023,29/7/2024,Third,18023,3,0,19.08081336,Worn Out,New,Good,0
Truck,69404,Good,1,5,Electric,Manual,2500,131569,17/8/2023,4/12/2024,Third,19031,5,0,15.14227966,Worn Out,New,Good,0
Truck,63678,Average,5,2,Electric,Manual,1500,101073,8/9/2023,20/7/2025,Third,23291,1,3,13.03498956,New,Worn Out,Weak,1
Truck,40125,Good,3,7,Electric,Manual,2000,107445,5/8/2023,2/3/2025,First,14556,6,2,15.30072386,Good,Worn Out,Weak,1
Truck,61852,Average,1,5,Petrol,Manual,1500,101437,23/10/2023,25/11/2025,First,10968,9,2,18.77752171,Worn Out,Worn Out,Good,1
Truck,30595,Good,3,4,Petrol,Manual,2500,57062,19/9/2023,27/10/2024,Third,15218,6,0,12.24625414,Good,Worn Out,New,1
Truck,74801,Good,4,2,Electric,Manual,800,67097,17/10/2023,26/12/2024,Third,12283,5,1,11.29309494,New,Worn Out,Weak,1
Truck,69276,Good,5,9,Petrol,Manual,1500,20009,24/5/2023,11/12/2024,First,13492,8,0,11.16883709,Good,New,New,1
Truck,66514,Poor,3,2,Petrol,Automatic,1000,128579,9/12/2023,18/10/2024,First,13490,2,3,10.93567766,New,Good,Good,1
Truck,47537,Poor,2,4,Diesel,Manual,1500,17502,11/2/2024,24/9/2024,Second,28980,2,2,13.43135756,Worn Out,New,Good,1
Truck,54959,Poor,0,9,Diesel,Manual,1500,71220,19/6/2023,7/9/2024,First,16562,5,1,17.41148887,Worn Out,Good,Weak,1
Truck,46549,Poor,3,8,Diesel,Manual,1500,64068,14/8/2023,4/10/2024,Second,21912,7,0,19.7582288,Worn Out,Worn Out,Good,1
Truck,76330,Average,1,5,Petrol,Manual,1000,46023,5/2/2024,29/10/2024,Second,5526,5,0,14.55827846,New,Good,Weak,1
Truck,78423,Average,2,3,Petrol,Manual,800,72704,19/5/2023,9/3/2026,First,24828,5,1,12.99910085,New,Good,Weak,1
Truck,78515,Average,2,10,Petrol,Automatic,800,65768,7/2/2024,17/8/2024,First,22442,3,2,16.11128404,Good,Good,Weak,1
Truck,51263,Average,1,1,Diesel,Manual,2000,66003,29/12/2023,20/6/2025,Third,10126,1,1,17.20977792,Worn Out,New,Weak,1
Truck,35714,Average,3,2,Diesel,Manual,2000,64215,19/11/2023,7/2/2025,Second,15453,7,3,16.84119021,Worn Out,Worn Out,New,1
Truck,67690,Good,5,2,Electric,Automatic,1500,7454,23/2/2024,19/7/2025,Second,14826,1,2,16.64813686,Worn Out,Worn Out,Weak,1
Truck,79878,Poor,5,6,Diesel,Automatic,2500,111994,4/5/2023,10/8/2024,First,22769,7,0,19.20329823,Worn Out,Worn Out,Weak,1
Truck,47883,Poor,0,2,Petrol,Manual,1000,56828,31/12/2023,6/2/2025,Second,5741,5,2,14.44058638,Good,New,Good,0
Truck,32951,Average,2,9,Diesel,Automatic,1000,100239,18/10/2023,1/11/2025,Third,26421,10,3,10.04666053,Good,Worn Out,Good,1
Truck,78728,Poor,1,6,Petrol,Automatic,1500,121765,31/7/2023,25/8/2025,Second,16382,9,0,13.66651282,Worn Out,New,Weak,1
Truck,34467,Average,1,6,Petrol,Automatic,1500,13136,28/6/2023,2/5/2025,Second,23532,1,3,12.73377129,New,New,Weak,1
Truck,47340,Average,3,2,Diesel,Manual,2000,4329,7/11/2023,2/2/2026,Third,9236,1,0,11.7204785,Good,Worn Out,New,1
Truck,45108,Poor,2,7,Diesel,Automatic,2000,99584,9/4/2023,29/9/2025,Second,14728,9,0,18.40326949,New,New,Good,1
Truck,63901,Good,0,1,Diesel,Automatic,2000,73490,2/1/2024,11/5/2025,Third,13843,1,1,11.99803645,Worn Out,New,Good,0
Truck,75306,Good,3,7,Petrol,Automatic,1500,34272,22/2/2024,23/10/2025,Second,24539,4,3,19.44530151,Good,New,New,0
Truck,74309,Good,5,2,Electric,Manual,1500,147242,9/4/2023,6/8/2024,First,26597,6,0,13.94874754,Good,Worn Out,Weak,1
Truck,69421,Poor,3,10,Diesel,Automatic,800,75906,30/9/2023,26/10/2025,First,28549,3,1,10.74584294,Worn Out,Good,New,1
Truck,38866,Good,5,5,Electric,Manual,2000,134487,22/12/2023,21/3/2026,Third,22199,3,1,16.45623606,Worn Out,Good,New,1
Truck,76821,Poor,0,7,Electric,Automatic,2000,119747,15/4/2023,16/6/2024,Second,5996,9,1,13.66385185,Good,New,Weak,1
Truck,31882,Poor,0,1,Electric,Automatic,2500,92701,15/6/2023,6/3/2025,First,21643,3,0,10.68576991,Worn Out,Good,Good,0
Truck,37789,Good,1,5,Petrol,Manual,2500,112990,28/5/2023,7/12/2024,Third,28191,3,2,15.64418072,Good,Worn Out,Good,1
Truck,71643,Average,5,5,Electric,Manual,800,101822,26/11/2023,20/5/2025,First,9159,4,3,12.85777541,Good,Worn Out,New,1
Truck,38438,Good,0,3,Diesel,Manual,1500,75062,20/10/2023,4/4/2025,First,17775,7,3,19.40877581,New,Good,Weak,1
Truck,76706,Average,0,6,Diesel,Manual,800,149043,2/2/2024,19/6/2025,Second,18916,5,0,11.24472824,Good,New,Weak,1
Truck,69405,Average,3,7,Petrol,Automatic,2000,83160,13/1/2024,23/2/2025,Second,27749,9,0,11.03979549,Worn Out,Worn Out,Good,1
Truck,39481,Poor,4,10,Electric,Automatic,800,5728,23/2/2024,24/6/2025,Second,20951,3,3,12.77580004,Good,Worn Out,Weak,1
Truck,61771,Average,5,5,Diesel,Manual,2500,80217,10/12/2023,28/5/2024,Second,5834,4,2,15.96428188,Worn Out,Worn Out,Weak,1
Truck,62756,Poor,0,3,Petrol,Manual,2000,39556,15/12/2023,25/6/2025,Third,17092,3,2,17.84063732,Worn Out,Worn Out,Good,1
Truck,39583,Average,1,5,Electric,Automatic,2500,52124,21/4/2023,31/7/2025,Third,5846,9,3,16.99230063,Good,Worn Out,Weak,1
Truck,59575,Poor,5,8,Petrol,Manual,800,127126,7/10/2023,22/6/2024,Second,17990,3,3,13.71702835,Worn Out,New,New,1
Truck,69374,Poor,2,9,Diesel,Automatic,1000,1106,8/8/2023,17/9/2024,Third,17392,10,1,11.45241797,Good,New,Good,1
Truck,77754,Poor,5,10,Petrol,Manual,1000,7037,20/11/2023,24/5/2025,Third,5005,2,2,16.37237545,Good,Worn Out,Good,1
Truck,65530,Good,3,4,Electric,Manual,2500,141309,11/4/2023,15/3/2025,First,7711,5,1,16.52686877,Good,New,Weak,1
Truck,42973,Poor,5,4,Diesel,Manual,1000,149284,19/4/2023,18/9/2024,Second,8896,8,1,18.78273911,New,New,Weak,1
Truck,69334,Average,4,8,Electric,Automatic,2500,98179,18/9/2023,22/11/2025,Second,8966,4,1,12.98201156,Worn Out,Good,Weak,1
Truck,71461,Good,3,10,Diesel,Manual,2000,75491,12/1/2024,20/10/2025,Third,18478,9,1,16.55777233,New,New,Good,0
Truck,59603,Poor,0,2,Electric,Manual,2000,34648,20/12/2023,17/4/2025,First,20890,7,2,11.41954978,Worn Out,New,Weak,1
Truck,71964,Poor,1,6,Electric,Manual,2000,139786,18/5/2023,1/6/2025,Third,8126,10,0,14.79672153,Worn Out,New,Weak,1
Truck,67308,Average,1,6,Electric,Manual,1500,37678,7/7/2023,17/1/2025,Second,19766,9,2,17.11396277,Worn Out,New,Weak,1
Truck,36436,Good,2,6,Petrol,Manual,800,99131,3/1/2024,13/10/2025,Third,14104,1,0,19.09482587,Good,New,Good,0
Truck,70513,Average,5,6,Electric,Automatic,2000,63702,22/12/2023,15/11/2025,Second,6612,1,0,13.22679353,Good,Worn Out,New,1
Truck,68016,Poor,1,10,Petrol,Manual,800,25683,5/1/2024,7/10/2025,First,18115,6,1,14.0239957,Worn Out,Worn Out,Weak,1
Truck,31253,Poor,1,8,Diesel,Automatic,800,128275,20/11/2023,13/10/2024,First,14748,8,3,14.82426157,Good,New,New,1
Truck,79560,Good,4,9,Electric,Automatic,800,39476,17/7/2023,17/12/2024,Second,11324,3,3,14.20926515,Good,Good,Weak,1
Truck,43683,Poor,2,9,Diesel,Manual,1500,100508,18/6/2023,25/6/2024,Second,23383,1,3,15.56137953,New,Good,New,1
Truck,77489,Poor,4,3,Electric,Manual,2000,114102,20/1/2024,16/6/2025,Second,17430,5,3,14.6641182,Good,New,Weak,1
Truck,74826,Good,3,6,Petrol,Automatic,1000,24184,4/4/2023,22/6/2024,First,21165,8,3,18.67893971,Good,Worn Out,Good,1
Truck,53838,Poor,1,7,Petrol,Manual,2500,146200,14/4/2023,23/10/2025,Third,23623,1,2,14.16333268,New,Worn Out,Weak,1
Truck,31627,Average,2,1,Petrol,Automatic,1000,86760,13/1/2024,27/8/2024,Third,29769,5,0,17.4870065,Good,New,Weak,1
Truck,34970,Average,5,7,Electric,Automatic,800,102592,4/4/2023,19/3/2025,Second,29310,2,1,16.48509409,Good,Good,Good,1
Truck,73867,Average,2,1,Electric,Manual,1500,1342,31/3/2023,13/1/2025,First,5436,8,3,12.0375721,Good,Worn Out,Good,1
Truck,33576,Poor,4,3,Petrol,Manual,800,121867,5/10/2023,29/6/2025,Third,8920,5,3,11.87474644,Good,New,New,1
Truck,64809,Poor,5,7,Diesel,Automatic,800,26259,13/2/2024,23/11/2024,Second,25271,1,2,12.84490687,New,Good,Good,1
Truck,30746,Poor,0,6,Electric,Manual,1500,33637,6/5/2023,3/7/2025,Third,17603,5,1,17.30742044,Good,Worn Out,Weak,1
Truck,52772,Average,0,3,Electric,Automatic,1000,148673,26/5/2023,14/6/2024,First,5557,5,0,17.62898905,New,New,New,0
Truck,60709,Poor,0,4,Petrol,Automatic,1500,146848,2/8/2023,26/9/2025,Third,29331,1,0,15.53231462,Good,New,New,0
Truck,77690,Average,4,1,Petrol,Automatic,2500,97097,2/8/2023,17/1/2025,First,24394,4,1,11.18696827,Worn Out,Worn Out,Weak,1
Truck,46705,Good,0,1,Diesel,Manual,800,148452,22/2/2024,27/6/2025,Second,14550,2,2,18.89749458,Good,New,Weak,1
Truck,69518,Poor,0,4,Diesel,Manual,1000,6401,19/4/2023,5/12/2024,First,19862,5,3,11.52708101,Worn Out,New,New,0
Truck,78936,Poor,4,2,Petrol,Manual,2000,18136,14/2/2024,5/7/2024,Third,18751,2,0,19.93965697,Worn Out,New,Good,1
Truck,42056,Good,3,8,Diesel,Manual,800,69886,18/11/2023,26/2/2026,First,21708,9,0,16.84017808,Worn Out,Good,Good,0
Truck,52840,Good,2,10,Diesel,Manual,1000,17373,22/10/2023,21/5/2024,Third,16373,1,0,16.89827577,Good,Good,Good,0
Truck,62754,Poor,0,1,Electric,Manual,2000,104458,1/9/2023,13/7/2024,First,27815,7,2,16.0702177,Good,Good,Good,0
Truck,66880,Average,5,10,Diesel,Automatic,2000,74812,14/11/2023,17/3/2025,First,20772,5,1,18.93738669,New,Worn Out,Weak,1
Truck,74931,Average,0,5,Electric,Automatic,800,130464,1/4/2023,11/4/2025,Third,5851,10,0,17.8719359,New,New,New,0
Truck,55730,Poor,1,4,Diesel,Manual,1000,79893,30/6/2023,5/12/2024,First,25977,4,2,10.50444569,Good,Worn Out,Weak,1
Truck,39716,Poor,0,9,Diesel,Automatic,2500,121064,9/12/2023,4/4/2025,First,15322,1,1,18.00806494,New,Worn Out,New,1
Truck,59921,Poor,0,6,Electric,Automatic,800,64280,26/8/2023,29/1/2026,Third,23446,2,2,18.03571516,Worn Out,Worn Out,Good,1
Truck,48527,Poor,4,1,Electric,Automatic,1000,59393,4/4/2023,20/12/2024,Second,18558,7,2,17.40786981,Worn Out,Good,Weak,1
Truck,37511,Good,5,10,Diesel,Manual,800,90121,10/4/2023,31/8/2025,Third,9005,6,1,16.46711049,New,Worn Out,New,1
Truck,72197,Good,3,2,Petrol,Automatic,800,104725,6/6/2023,6/8/2024,Third,25291,6,3,11.58065822,Good,Good,Good,0
Truck,34730,Average,2,4,Electric,Automatic,2500,43776,26/10/2023,27/7/2024,Second,28942,7,0,15.27666827,New,New,New,0
Truck,34776,Good,1,9,Electric,Automatic,1000,105735,11/8/2023,11/1/2025,First,23202,1,0,16.63358461,Good,Good,Weak,1
Truck,77268,Average,0,7,Diesel,Automatic,1500,47876,2/11/2023,14/1/2025,Second,10843,4,3,15.35149638,Good,Worn Out,New,1
Truck,61130,Average,1,5,Petrol,Automatic,800,106277,15/4/2023,15/8/2025,Second,15536,9,1,19.79667203,Worn Out,New,New,0
Truck,68282,Average,2,4,Electric,Manual,800,109390,1/10/2023,14/10/2025,Second,23749,8,2,14.63939196,New,Worn Out,Good,1
Truck,63326,Poor,4,2,Petrol,Automatic,1500,110009,7/2/2024,18/9/2025,First,7543,7,2,19.62090787,New,Good,New,1
Truck,72219,Poor,1,1,Electric,Automatic,1500,56905,2/10/2023,29/7/2024,Third,22245,3,2,15.94786021,Worn Out,New,Good,0
Truck,49347,Poor,1,8,Diesel,Manual,1500,52209,21/9/2023,26/5/2024,Second,10480,4,3,11.0514253,Good,New,New,0
Truck,48343,Average,1,5,Electric,Automatic,1500,143507,18/2/2024,28/9/2024,First,28845,4,2,10.88722283,Good,New,New,0
Truck,63861,Good,4,2,Petrol,Manual,2500,18445,17/9/2023,2/10/2025,Second,6708,2,3,11.46101533,Good,New,New,1
Truck,77900,Good,1,2,Petrol,Automatic,2000,5291,2/8/2023,31/12/2024,First,29712,6,3,16.2328756,New,Good,New,0
Truck,79030,Good,0,8,Diesel,Manual,2500,60044,20/8/2023,1/9/2025,Third,25864,6,0,11.58009588,New,New,New,0
Truck,43354,Poor,1,8,Petrol,Manual,1000,38499,13/10/2023,15/4/2025,Third,18800,1,1,12.07916245,Worn Out,New,New,0
Truck,63319,Poor,2,7,Electric,Manual,1000,118043,17/5/2023,9/9/2024,Third,13060,8,1,10.36338141,Good,New,Weak,1
Truck,71150,Poor,4,1,Diesel,Automatic,2000,93055,13/4/2023,19/1/2025,Second,24296,7,3,15.66411242,New,Worn Out,Good,1
Truck,66306,Poor,5,5,Electric,Automatic,1000,73191,12/5/2023,30/8/2025,Third,24783,3,2,18.24435939,New,Good,Good,1
Truck,42487,Average,1,2,Petrol,Manual,2500,26187,4/11/2023,8/1/2026,First,9900,3,0,15.24692504,Worn Out,Good,Good,0
